label,text
2,RT @_MykalaJ: @whitakerc54 blame it on the yellow chucks lmfao
2,"#NP ""Centuries"" ~FOB"
1,"@Liveitupjersey yeah, I seen you tweet about bitch &amp; block. I used it...it fits!"
1,""" post a picture of that pussy get 200 likes """
1,' That one niggah that grab the AUX cord and start playen weak ass music &#1041204;&#1041204;&#1041204;&#1041204; http://t.co/KOdyDgPgjA
2,".@Straatvogels [street birds]: Homeless People Twittering in Amsterdam http://t.co/WruoCdVkJt via @HuffPostImpact
&#8853;http://t.co/DJgs6rGdfV"
2,RT @Kicks_AndTits23: Lewis so trash lmao
2,"@mafenske I didn't mock anything! Was asked I believed in Noah's arc and said no, how is that mocking any religion? Opinion that's all"
2,.@nathirhussein Al Qaeda's market share is dropping faster than Viacom &amp; Enron in the Jihadi stock market
1,&#8220;@talofabreeze: @uce_INA @snoleezey801 DAMN I ALWAYS BE TWEETING YOU HALFASSED TWEETS &#128514;&#128514;&#128514; I meant to say hoes&#8221; still dont make sense..&#128529;&#128533;&#128514;
1,"""@Montrell_: I'm tired of bitches saying I look mean.. &#128530;"" nigga you big af, wear tight shirts, and grim everybody."
1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #BigTits | Cute preggie slut big tits plays with swollen pussy http://t.co/iTCpEBCem4"
1,"&#8220;@IdLikeToCare: @idpetition Wow, putting a whole manifesto up using TwitLonger. 

And by a Canadian. Hey hoser....how many will you adopt?"
2,Oreos and coffee for brunch. I do what I want!
1,&#8220;@daijahshardaee: &#128514;&#128514; @100046729 bitches so late &#128564;&#128129;&#8221; ion exposed &#128514;&#128564;
2,RT @BigEl179: Luv riding the #MetroNorth with sour drunk #Yankees fans after a loss... #TooBad #MetsFan #QueensAllDay
1,@TweetsAndFreaks I told u ugly niggas get bitches young I promise u!! Work ya magic lol
2,Up early then a bitch driving to denton omg can I move already
2,RT @TheDouch3: Why would u let ur girl even go to a party without u thats retarded lol u must want to get cheated on
2,@Carxlito PS3 and case is still in the trash can. idgaf anymore
1,"""Roberto you are one nasty hoe"""
2,@CatholicMomVA @Neal_Dewing that would cripple our military :)
1,"@ErinSaberSix im 99 slay bitch, im wearin bandos armor cause im so rich, i got my slayer helm and my whip droppies"
1,"@ThequeenSOxILL Nappy headed hoes can't call anyone ugly, stop embarrassing yourself pls"
1,"@DionPrimo The soul has departed from the train.There's no more soul in music.Just hunger for bitches,money and fame."
1,&#8220;@comedianjayski: Happy Hour time best time of da day!!!!!&#8221; Niggas don't know bout them happy hour hoes
2,RT @LOHANTHONY: i'd never send my kids to private school because then they would never experience ghetto public school fights
1,"""@CASHandBOOBIES: I been kidnapped yo bitch"""
2,We're going to make the school look so redneck tomorrow.
1,"@MIKEB_IN_THE_D you don't want to battle, you shook cause ain't no such things as half way crooks ....bitch"
2,@rasheedibrahim_ once it gets cold yall gonna be trash again lol
2,RT @OutTheOrdinary1: @P0WERS_ @eGoaTizM @Blaztful powers U don't go outside ur tanks been on full for 2 months U anti social monkey
2,"@santagati that's bc I deleted ""visionary"" once I saw your subtweet. next time just @ me tho. (and I do love jail bird dresses.&#128513;)"
1,... lol nah hoes we dealt with it so will y'all &#128128; http://t.co/RXTJwwKfHJ
2,Jihadis specifically asking for international schools in #Saudi to be targeted #RealThreat http://t.co/NV5qbZaviv
2,I remember the VA Tech band called us planet of the apes. I was ready to flip
1,&amp; this bitch ask me why my jeans sag cuz they tryna hold my bandz up &#128176;
2,"Didn't get to hit the slopes today, but snowboarding lessons first thing in the morning! #excited"
2,@valerie91097 uhh messi trash . and im flattered but what was the games scorre
2,I just want some Oreos &amp; milk honestly. Just stop by the store &amp; pick up some on your way back lol
2,RT @JOEL9ONE: Thanks Carolina fans 4 the flipped birds+few bottles to the head. Sticks n stones may break my bones but aluminum zimas will &#8230;
2,@foreverschmoked vertical nip bars..I already have horizontal ones so I think it'll look hella cute
1,"""Well bitch, biology said..."" &#128514;&#128514;&#128514;"
2,RT @Maxicat: Charlie Rangel Re-Writes History: On GOP &#8220;They Think They Won The Civil War&#8221; http://t.co/moCeUBRUTf
1,&#8220;@239rell: If you got paid 2million dollars to eat a nugget of shit would u eat it?&#8221; Smash that bitch
2,That'd been a ghetto little meal
2,&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733; http://t.co/O8JoZOKFEI
1,&#8220;@TrillVanillaaa: I feel like twerking &#128514;&#128514;&#8221; This is why yo pussy stank &#128581;
1,@AaronKeplin shut up bitch
2,@Johnny3_ @HPGuilty trash ain't it
2,"RT @markhoppus: Yes, yes I know all about the FOB reconciliation. IT WAS MY IDEA! You're welcome."
2,@CAntista @Brelston @hEnereyG Eating a roasted potato and smiling till my cheeks are sore; the crow SFX in this Cape Crisis are super-great
2,RT @VideriQuamEsse: British Jihadi Mother Who Wants to Be First Female Executioner is MI6's Most Wanted http://t.co/INZPvpf2tN
1,@Raul_leura @no_way_hoesaaay lmao that nigga was about to go Beethoven on that bitch &#128514;
1,"#TweetLikeYourBestfriend ""I made out with 3 bitches!"" @lilkrebs"
2,@CheckMyLingo_ @Kingpin_Terror ima get this so every time I throw trash away its where it really belongs http://t.co/DRGBekvzun
1,"""Like... correct me if I'm wrong but... Doesn't pimpin involve 'smackin bitches for money'?"""
2,I'm gonna be ghetto and color over the stain with a sharpie ctfu
2,Only Americans are degenerate enough to 'honor' their war dead by having a barbecue. Anyone who 'grills out' for Memorial Day is trash.
2,Y'all suck on flappy bird
1,@HaLaWa0402 not as sick as you muzzie trash @JewJitsuGrl @JoeDouglas1 @Darknight420 @blackorchidm16 http://t.co/KQrMhSzmpj
1,"""@Thornton25: &#8220;@KantKeepAhBYTCH: I love eating pussy lol I never get full lol&#8221; I can eat that shit forever lol"" and ever."
2,"1) RT @naeluckyass: @ILoveBigTracy @Therealalonig no I'm not crossed eyed, I'm albino. Can't control that"
2,RT @TideRecruits101: It's ok to trash talk....but I haven't seen any Bama fans wishing harm or injury towards LSU players.
2,@gifs http://t.co/J1PWlaeRCu (via @teapot)
1,&#8220;@odlew11: Who clothes in the dryer? I'm tryna dry my clothes&#8221;throw them hoes out
1,@Mal_DaGladiator bitch fuck you get out my mentions malzeno!
1,"""Your homeboy looking bad and you giving cash to them hoes"""
2,"""Two roads diverged in a yellow wood, and I chose the one to J&#246;tunheimr""
- Robert Frost Giant"
2,RT @Deadspin: Colombia supporter reminds us the double bird is a universal language http://t.co/JeUT1IsQ1f
2,RT @TheRealMugatu: @Deet02 @MikeNapoli25 @954Nole do I remember a game winning jack to right last summer at Yankee stadium that started a p&#8230;
1,@Badbitch_Amen @JoeAnoaiReigns I put this bitch to shame&#128514;&#128514;
1,"""@thebravebird: #YoureNotMyType if my fade is perpetually fresher than yours."" That's a real ass bitch rite there"
2,@SactownProidgy @SpeakComedy @yunglucy_ @karon_avila I just noticed you guys called me a jiggaboo
1,@Hillgasm bitch need crutches
2,RT @godlevelshit510: Why Adonnis look like he bout to sell the most ghetto used cars of 2014 ? http://t.co/icjCf6km8V
2,Aye a nicca is tired tho!
1,@MotherOfBraylon you already know they go to fed for me ah bitch be ready to walk out the door &#128514;&#128514;&#9996;&#65039;
2,"""Only a couple of Red Sox have gotten past first base."" I'm dying laughing. Maybe the Yanks need to teach them some game."
2,"RT @wilw: Even shorter Charlie Sheen: ""Your move, Mel Gibson."""
1,@StephanieSchall @Reinhard96 ooo Logan pulling bitches
1,&#8220;@__marshe: Niggas is hoes man I swear&#8221;
2,"Cool, fun thing to ponder: the myriad of space trash traveling at thousands of miles per hour right above you &#8594; http://t.co/L7zmXIyVQy"
2,"RT @JohnnyFootbalI: Yeah Kaepernick might have biceps like a Greek God, but the dude looks like he was conceived by a Proboscis monkey http&#8230;"
1,"&#8220;@Nadixo__: ""@joelxmontoya: I'm dreaming &#128525;&#128525; http://t.co/Y21PyZ5rai"" ewwww&#8221;bitch you must be fucked up &#128514;&#128514;"
2,"RT @JakeG_BasedGod: ""Never go full retard"""
2,RT @MaryWCVB: Still waiting for Charlie Baker to take the stage in Swampscott. #wcvb http://t.co/lYb3Thm199
2,RT @JudahWorldChamp: To help eliminate faking injury &amp; diving - post game video review of dives &amp; give divers yellow cards after game. #Wor&#8230;
2,"When people label their name on there ghetto nano&lt;&lt;&lt;&lt;&lt; 

@StephyRae7"
2,My sister told me that I look like a bird. While my past told me that I look like an alien.
2,"RT @Smug_Lemur: He loves me *eats a brownie* 
He loves me not *eats a brownie*"
1,@Kevhoeee916 apply to thunder valley bitch
1,@Chykalet naw u just retarded kinfolk lol
2,@_DRACHEOFFICIAL I've tried. I always hit ALT+F4 and eat Mega Stuffed Oreos because I can't figure out those programs. lol
2,colored denim makes me puke
1,"""@Gizzy_Jones94: If she kiss u with her eyes open watch that bitch!""lmfao"
2,"RT @HuffingtonPost: Obama: ""I will always do what is necessary to protect the American people and defend against evolving threats to our ho&#8230;"
1,@Tcrawford20 he's trash
2,They say our state bird is rare...I literally see one at least once a day
1,"&#8220;@iTweet4UglyPpl: &#8220;@KirbyMouf: No one wants an ugly nigga, so you've got him all to yourself. No more stressing over hoes&#8221; &lt;-&#8221; lies !"
2,"Like Baathists before them, #ISIS &amp; Al Qaeda supporters' rivalry is as absurd as their cause - battling for who's the more authentic Jihadi"
2,RT @ChrisPalmerNBA: Udonis talking some big trash to Lance. LeBron holds him back.
1,&#8220;@cb_marie: @what_evaittakes &#128563;&#128553;&#128514;&#128514; now bitch you know.. Lmaooo&#8221;&#128514;&#128514;&#128514;
2,I'd be the best at owning a bird. I could teach them the funniest things to say.
2,Houston has so many trash drivers
2,@monicawarren16 #pumprules is on bravo...quality trash
2,Baseball isn't the same without the Yankees in the playoffs &amp; basketball isn't the same without the Lakers in em.
1,"""@TheGamerKingKev: I wonder if the girl that gave head to 24 boys for a drink in magaluf has twitter"" she probly sends nudes for fags"
2,My nephew albino albinos have astigmatisms eye spasms partial blindness its not their faults
1,@StephyRae7 Will NEVER happen faggot. Got complemented on it today at golf by @GabrielaAngela4 several times. ;)
2,"""@JReebo: Who wants to get there nose in these bad bois then #scally #chav #sockfetish #stinking http://t.co/FeQxgN0W6I"" hot sox and legs"
1,"@Texgalleslie 
You can bet Valerie Jarret has her hands all over this ""humanitarian Crisis"". I Didn't vote for that commie bitch."
2,RT @CuteOverloads: baby monkey in the snow im crying &#128557;&#128018;&#10052; http://t.co/gMk5dbjaJQ
2,People be so angry tonight on dis here tweeter. It hard for a colored man to see all dis anger. Like bein in a waffle house in Mississippi
2,"How now, gung-ho?"
2,Charlie Clips vs Yung Ill review http://t.co/TwHJ0w1QJQ
1,@05proFESSOR ... That's what happens when your getting pussy. Pussy or Twitter? Seems like a clear cut choice to me. Hahahaha
1,@StephyRae7 No I'm pimping out you and those guys at the park playing bitch volleyball. #HairyChestsDoee
2,Making brownies
1,"""Eat the pussy like a real nigga hungry"""
1,&#8220;@RightInher_pssy: Fuck her right in the pussy https://t.co/3yW7mHLRhu&#8221; I wish this dude was my grandpa&#128514;
2,Your grammar is trash.
1,@Dre_thinks that damn coach ain't never called back bitch ass
2,RT @ian0012: dawn of the planet of the apes of the four calling birds of the three french hens of the two turtle doves of the partridge in &#8230;
1,*Gigantic RT @Naezus What a big faggot. RT @MIllionDolrBaby: Chubbs bout to Earl.
2,RT @Erv_Gulfwings14: I think Zlatan even has Class in the way he talks trash
1,&#8220;@scoop82294: If you don't have your read receipts on you a bitch&#8221; the bitchyest bitch ever
1,@PennyTheGOAT right in the pussy
2,RT @amyalkon: School admins take hungry kids' lunch &amp; throw in trash because their lunch funds aren't paid up. That'll teach em! http://t.c&#8230;
1,&#8220;@PrettyxEyes: FYI http://t.co/R9JUoT4bGQ&#8221; my favorite type of bitches.
2,@Nashgrier purple monkey
1,"&#8220;@tabatha__b: Never worried about the next bitch. Always worryin about the next meal. I'm tryna fuckin eat, fuck what you talkin bout&#8221; &#128525;&#128175;&#128175;"
2,@Kummar_King I volunteer to be guinea pig and help test it out &#128527;&#128587;
1,"""He married to a white woman... lucky sum-bitch"" - Uncle Ruckus"
1,"&#8220;@LODMTPAPI: Clingy girlfriends are the best &#128175;&#10084;&#65039;&#128553;&#128143; http://t.co/Dt9nua4u7A&#8221;

Stop lying to these hoes bro.. That shit annoying"
2,&#8220;@coltscommunity @Pacers @nflcolts @indystar #CHUCKSTRONG #GoldSwagger http://t.co/6q5wm3VU&#8221; thats awesome &#127936;+&#127944;=&#128077;&#128076;&#9757; #hoosiers
2,@_icantmiss Boys still got birds in the cage? Lol
1,&#8220;@_DMiLL_: &#8220;@1BlackMigo: Kyrie fast than a bitch with the ball&#8221; look like you out there lol&#8221;lol I wish
1,"@JarJar_Banks momma didn't raise no sukka, bitch!"
1,@A875Silva @jezzzz_ if she do then she gone die too I ain't playin dawg bitches gone be ruthless then I will be too! &#128175;&#128170;&#128074;
2,"RT @SportsCenter: Peyton Manning's remarkable season:
&#8226; 5,477 Pass yds (NFL record)
&#8226; 55 Pass TD (NFL record)
&#8226; 450 completions
&#8226; likely ho&#8230;"
2,Nobody gives me a trophy cause I'm old and colored #FavStarTweets&#160;
1,@H_TownRacer shit tell that pussy to come out of retirement and show up Kareem Jackson then he can get respect
2,My Twitter app is poo trash.
2,@whits_20 @AjalaPilgrim Yankee? &#128530;
2,Shades of Eric Chavez's past gold glove! #Yankees #Oakland
1,"' I fw these niggahs everyday , Neva changed up , always been the same to a niggah . Been thru shit with ma niggahs ."
2,@Dave_the_wavee the giants are trash...their time is over.
2,been a long December hasn't it? counting crows (:
2,@I_GotOne you look like flappy bird
1,@Nick_Coffee bitch i hit you with the dm and a nigga aint dm back
1,@Wisdom_Stature bitch we coulda been at the stores looking
2,.@RashaanSalaami doesn&#8217;t it always feel like we go into the season with offensive concepts that we inevitably trash and then we get good?
1,@Diishaidiamond lmao yesterday ? Them hoes was cute af lol
1,&#8220;@Dat_Bitch_Jay: Omarion ol girl w/ this negative ass vibe ! I hate mamas like her &#128530; hoe need to be &#128165;&#128074;&#128165;&#8221;
2,RT @BurgerKing: Chicken Fries. @Oreo Shake. Perfection. http://t.co/PdiGLRbhJZ
1,@Real_Liam_Payne be a pussy http://t.co/ttzsxBtS74
1,@WyattNuckels shut up niglet
2,"@NG5_ Thirsty Giants are always like ""ho, ho, ho"""
2,Fresh out the gym but yet I'm bout to eat free birds.
1,"""IBS"" irritable bitch syndrome."
1,"&#8220;@kaitlinfryer: Big oleeeee middle finger, bitch.&#8221;"
2,"Jindal seemed to be having an out-of-body experience enhanced by special brownies
http://t.co/W0cyEcqKLo
Bj Up and At 'Em
#stribpol #mngop"
2,@holmes0786 only if its yellow cake &amp; chocolate frosting
2,@HalleyBrenks3 interesting #hick
1,"&#8220;@skykardashian: Is ""hoe by association"" a real thing?&#8221; Yes."
2,@BolandDrummer I have never once in my life been to a 'coffee shop' like Starbucks. I am a hick though.
1,"@Citygirl_moe - remember when we played plaquemine &amp; they kept calling our whole team gay &amp; Lydia said ""I'll turn all you hoes out, fwm!"" &#128553;&#128557;"
2,@1Corinthians126 #HolySpirit God still share HIS #Secrets Amos 3:7 blessings #Jesus
1,"""@altosteel115: http://t.co/tM28mh5XG2"" woof woof. Sexy thug boy scally."
2,@goldnsilvercoin this guys company had best year EVER...under Obama....conservative teabaggers are scum
1,"""You ain't my bitch"" is my favorite response to long texts"
2,@sportswatch time to dump another diet coke in the trash
1,@SlumLord_Laffy bitch.....k?
2,She's just mad cuz her big toe looks like an angry bird! Haha
1,@Wuzzername could get half a band off me RT @ToeKnee2GX: Fellas&#8230;. @ your dope female followers and state how much you&#8217;d pay for their pussy
2,RT @Smiilze: I'm finally finished work. I'm going to have to chug this bottle of wine to catch up to you guys. Challenge accepted.
1,"@RacistNegro69 @MrMooncricket fuck you, punk ass racist lil dick bitch. I've reported you fool."
2,"RT @BestSagittarius: #Sagittarius can be compassionate towards other people when they want to be, especially towards the ones they care abo&#8230;"
2,Real basketball players get disappointed when they throw something in the trash can and miss
2,Don&#8217;t believe AP&#8217;s ho-hum tone: latest poll is great news for Republicans - Hot Air http://t.co/5HHrFlFP13
2,"RT @WORIDSTARHlPHOP: When your phone goes off in class and the teacher says ""turn that trash off"" but its a song from your mixtape https://&#8230;"
1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #HomeMade | Using my submissive bitch outdoor. Home made amateur http://t.co/Fu6AggzHQd"
2,"Calling out teabaggers, conservatives on their BS: http://t.co/l8Qx8RMjrG via @YouTube"
1,@MosoKnowso @ShaeGreyyy thats a goddamn terrible joke you gbe lookin bitch
2,GA Charlie @Charlie4927 @sholzbee @DorisTafoya1 @cat_lmbo @Jagauress @Walter_lars @lynnemrnp @AmyMek @Justin_Awe
1,@Teets6 shit trash
1,@Joe_Schmucc Dog Government jobs is the SHIT. I done got my last few off that bitch.
2,@Sheen300 Ok. So for what reason did god make parasitic worms whose sole purpose is to burrow into the eye of a small African child?
1,&amp;&amp;' hoes round here just opening legs like Walmart doors
1,"""@fatboyswagg347: they BAN dat pussy for life &amp; he gotta pay 2.5 millon dollar fine"""
2,RT @sepinwall: Day 2 of FXX&#8217;s Simpsons marathon &#8212; &#8220;Bart&#8217;s Dog Gets an F&#8221; to &#8220;Last Exit to Springfield&#8221; &#8212;&#160;will be the best consecutive 24 ho&#8230;
2,"RT @Jimmy_Santander: ""Deme gallo pinto con carne asadita, madurito..y...una milca, amor"""
2,"@RottenStench
Dat was Charlie"
1,"""@soxandjox: Thick raw fuck http://t.co/g8RvUHCeBN"" Damn his man pussy is getting a workout."
1,@ISmashedYoGurl @Jonathan_Scott_ ahhh stupid bitch!
1,"""@thotmouths: http://t.co/aQKGOrAUxx""

Lmao bitch got on some huggies"
2,"RT @Goldkamp247: Yep, Steve Spurrier just sorta compared Alabama to the Yankees. ""They've (NY) got the biggest payroll, they don't win ever&#8230;"
2,@RichardEngel ugh..and lemme guess they have yellow cake too? Heard this story before..
1,&#8220;@SMITHAAAAAA: &#8220;@Tats_NSnapbacks: Last night was well.. Fun lmao&#8221; you got some pussy didn't ya Vern&#8221; unfortunately no lol
1,#RayRice is a bitch. #JustSaying
1,#2013TaughtMe how pussy feels &#128514;&#128076;
2,RT @KeithOlbermann: @MarkDBrown0824 you mean like the Yankees did this year when they prioritized a farewell tour over a playoff run?
2,Freezing my nips off out here...
1,@ScottDeYager .......now. If you photshopped #Pinhead like #JohnGalt with PISTONS instead of #faggot NEEDLES&gt; I might be impressed&gt; #gay
2,"Be fearful of the wrath of God in a country where many mock Christianity, embrace perversion, abortion, and bows to PC/multiculturalism."
1,@O_ShitItsLaura haha because I'm too cool for them hoes lmao jk I got reported supposedly that I was a fake account &#128554;
2,Charlie Furbush #WhyDidIGoogle @midnight
1,1 loyal girl &gt; 1OO hoes
2,"RT @AtlasSmugged: women only play casual game like Kim K game &amp; anger bird. They don't play real games, like Male Power Fantasy 2 or Jingoi&#8230;"
1,@DoItLikeJaye_ - yasss bitch yassss. you deserve it. *Drake voice* &#128514;&#128514;&#9996;&#65039;
2,"Uncalled for &#8220;@NoBeeetch: All trash ""@Trelaire1st: 16. Which one the best? http://t.co/KmOrdNEZRZ""&#8221;"
2,"RT @carrielusch: You might be a liberal if you continue to trash America, claiming how horrible and evil it is, yet you refuse to leave"
1,"@DrMalvo 
I likes it back dare. It's free fo me cause whitey pay da fee"
2,"Oops, I just had a Freudian slit."
2,Baseball......... w/ @voxpulchra for her birthday for some reason? Lol (@ Yankee Stadium) on #Yelp http://t.co/9hIFDcZWQY
2,@Buster_ESPN Sounds like they are holding back info.......Yankee shill
2,RT @KingKwama: Female IG Models in person be so trash &#128546;
2,RT @I_Be_kOoLz Food be good...except that rice they cook that bitch on Monday for the week + Tootsies?
1,@TheSicThem @AVeraIcon @lrishGirI__ @OakRidgeStars @izzyjsmom @iambo_rd @asideofbacon @APLMom @Cat_F1sh_ or a celebrity. Poor bitches
1,@AbrehamDadi no bitch
2,RT @rcooley123: Bill Maher mocks gullible America for missing the real enemy http://t.co/ApnsVg35Uf
2,Man im glad im around to see the redskins go to the playoffs considering it only happens once in a lifetime #RedskinsBlow
1,@Zedd finger my throbbing pussy flaps
2,"RT @usmntHistory: On this #USMNT day 2014, the Yanks advanced out of the #GroupOfDeath despite a 0-1 loss to #GER."
2,Here we go brownies here we go! WOOF WOOF!
1,&#8220;@crystalinag: finger a bitch w/ my trigger finger&#8221; nigga shut up
1,"""So he's a good football player...but he still acts like a nig"""
1,"""@TreLeKidd: Yo bitch is Gucci Mane RT @JabariTheGreat : My bitch a stoner &#128175;&#128175; http://t.co/lt9LIJjpg9""&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;"
2,#Ebola is a great metaphor for how #GOP #teaparty policies eat off of vital organs until the host dies. #Tcot #teabaggers
2,"#CommonQuestionIGet

Why uou so ghetto?"
2,Not really sure how to describe what's happening here #eurotrash @mguiducci @nickbrown85 @ VIP Room http://t.co/WTS6nM3egc
1,"@RNIC_BAM - you heard me.&#128530; letting people know you having relationship problems &amp; arguing on here, that's what them hoes like, so stop."
1,@Kaaaat__ make that llama your bitch
2,"RT @Allan_Son: I got gatorades, Twinkies, rice puddings, Pringles, and cookies &#128525;&#128555;"
2,RT @thereal_EMandM: Yankee Doodle had a farm. Cotton farm
1,@CayMarieee bitch you still subtweets but not replying though &#128514;&#128557;&#128524;
1,&#8220;@JLewyville: I should be the Global Ambassador of SOMETHING!!! I put ppl on&#8221; des nuts hoe ahh nigga
2,I've got a birds eye view of all the secrets you keep.
1,&#8220;@iamSHIRAQ: @WhereYoHussleAt @CayMarieee yall partners in crime&#8221; that's my bitch she can't ride solo
1,"@ImToBlame although I will concede that bitch bought into the ""funnel bitches to Dwight #NoPedo"" tho."
1,' I'm that niggah you can show out in public babbbbbbyyyy &#1041191;&#1043215; lol
2,"RT @UrbanEngIish: When your phone goes off in class and the teacher says ""turn that trash off"" but its a song from your mixtape = https://t&#8230;"
2,Nah. ITS OVER&gt; People don't tell #artists what do to. That's defies the definition of what WE ARE TRYING TO SHOW #youpeople. #retards #game7
2,"I'm 81 and I still eat animal crackers

 #EMABiggestFans1D"
2,Padre /Yankee/Angel fans need to stfu
2,"Wait a minute... Bowyer causing a yellow in a Chase race RT @Knighter01: Caution, 15 #NASCAR"
1,@SAMMI_boyden idk let's do some redneck shit. ask samuela.
2,Free bird.
2,@BlakeAnderson21 @jo_clark6 chicken fried steak it is boys mash potatoes gravy green beans corn an ice cream an brownies for after
1,"@KamalShaqi @Kevinnnnn_05 it's funny how this page quoted my tweet about the term ""camel jockey"" bc I AM a fucking Arab you dumbass &#128529;"
1,&#8220;@MajorSlander One last shot at this love shit then I'm dogging you hoes&#8221; #Drakelistener
2,RT @LilyBean1313: And I thought I had a problem! #Oreos http://t.co/jfrBKzE1T5
1,&#8220;@DuhItsAdrii: How bitch how ?&#8221;&#128514; FRESH?
2,RT @halfricannnnn: Me and @Vin17Bricksquad are in our yellow submarine rn.. &#127754;
2,22 talented drivers RT @garrisonstudio: I am really glad there haven't been any yellows. But why haven't there been any yellows??
2,@chucktodd @meetthepress he was walking &amp; 3 little birds pitch by his doorstep. Singing sweet songs of melodies pure &amp; true. Saying ...
2,I wanna try pot brownies.
1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Lingerie | Bitch in lingerie getting her wet cunt pounded http://t.co/Jp4r2vPyCb"
2,"Have you ever popped champagne on a plane, while gettin some brain 
Whipped it out, she said ""I never seen Snakes on a Plane"""
2,"@Charlie4927 Hi Charlie, have a great day"
1,"&#8220;@isadore911: @VernNotice what about the doc?&#8221;

He's a pussy. He ain't going anywhere."
2,"RT @49ers: Oregon State WR @brandincooks is a popular #49ers pick in recent mock drafts. 

DRAFT TRACKER: http://t.co/AEueKmhkQX http://t.c&#8230;"
2,Golden Oreos are the best
1,&#8220;@saidtina: @uce_INA I really hate Poly bitches.&#8221; You and me both man
1,"@NOAA #EarthDayNOAA 
Is da colored folk allowed to join? Cuz in my hood folk worried about da watermelon not growin and da chicken too small"
1,"""@iDntWearCondoms: Watch women try to argue with me like they have a dick and actually fucked some pussy before"" I hate when bitches do that"
2,@patrickkimmis @White1979 Remember Dad running a rotary hoe over corn after a freeze to knock the dead leaves off after they turn brown
1,@Dswizzle3 naw u keep it 100% fake get yo lame ass on somwhere wigga hell no get on somwhere
1,@Issa_GOLD u think that dream has anything to do with those two dumb bitches in San Diego lol
2,12 oz arizona's trash
2,"Pretty over this whole Yankees thing, id rather lose in the ALCS every year then live in Detroit.. I miss the real Steinbrenner #glorydays"
1,"&#8220;@NoChillPaz: Mom : Dont call a girl a bitch. That's somebody's daughter,sister,niece...
Me : And somebody's bitch too&#8221;"
1,@CallMeRenee_ bitch u 1
2,@Param0nster_ you and me having Twitter bird shaped pancakes that would just be a start
2,RT @490xl: why get attached to people when you can jump in a trash can and feel the same way
1,@Alejandro_Bihhh @CapoDaAssHole I was texting a bitch
2,"Js on my feet, that song is trash too loll"
2,Long yellow.
2,RT @LifeNewsHQ: BREAKING: Florida Pro-Life Gov. Rick Scott Defeats Pro-Abortion Challenger Charlie Crist http://t.co/GpR1hQlEN2 #tcot http:&#8230;
2,&#128075; hi-ho http://t.co/FiC4FnRutZ
1,@JunDishes amen little mama. y does this old southern country bitch like you so much I don't know. but I do!
1,"@Lov3Tadaisha &#128514;&#128514;&#128514;&#128514;&#128514;&#128514; I gotta keep my ""hoes"" on private."
1,@TyTyTooFlyy I got a bitch named banana pussy bananas swear I gotta say it again pussy bananas my lil cool azz bitch she from da westside
1,@T_FLYE he killed that hoe though
1,@Viri_BraceFacee was good my niggah lol
1,@EricWithAHotDad bitch I work 24 hours a day to protect your freedom fuck you #AlwaysOnWatch #GlobalForceForGood
2,RT @DIYcookery: Godiva Chocolate Dipped Oreos &#128523; http://t.co/OSYPnadYtO
1,"&#8220;@true_east_: That &#8220;6 God&#8221; by Drake is so trash, dawg.&#8221; Thank you ass water !!!&#128686;&#128686;&#128686;&#128686;"
1,@Mana_Lynn I smiled first and then you mugged . So of course ima mugg back. Can't bitch out lol
1,' Cause these hoes ain't loyal ! And niggahs ain't either ! When it go down you callin for hittas that you ain't... http://t.co/hj8GAfFZaM
1,@HTTRdcRising fuck your redskins bitch!
1,@Alejandro_Bihhh @CapoDaAssHole I'm on this hoe like this every night just be tweeting bullshit
1,@ThatKid_Vicente thanks little bitch &#128526;
2,"@NYRKelsMads 
I gots to be bein colored and all"
2,@xiibyte just watched your video good stuff thought I'd let you in on the new boss boon says old character but will be surprise. It's Argus
1,&#8220;@keanabermudez: @GinaSanabria_ he's a hoe lmfao&#8221; aren't they all smuts ? lmao
1,&#8220;@avelindner: if he has a girlfriend don't be a hoe and text him yanno who u r &#128519;&#8221;
1,@Viri_BraceFacee dont raise ur hand to me niggah
2,It's gonna be a long season for the Yankees if this simulation is right #BlueJays #Rays #Yankees #Orioles&#8230; http://t.co/Zc3k9NDB1T
2,With the birds i share this lonely view..
2,RT @wvjoe911: Gov Rick Scott Refuses To Debate Charlie Crist Because Of A Small Fan http://t.co/hKMfPnRukU
1,&#8220;@MikeDiggEm: @_KudaBrazyy who the old bitch??!!&#8221; *hoe
2,Someone tell @RSherman_25 his dreads are part of the uniform. I'd pull your hair too. Why are you trash talking? Cut your Doodoo braids.
1,@SinexDerek those guys are pussies &#128527;&#128079;
2,RT @Yankees: The @EmpireStateBldg shines its lights in #Yankees pinstripes in honor of Derek Jeter. #FarewellCaptain http://t.co/3fp2pg85MB
1,@ImEthan_Gregory eyy that pushin one for me bro cause you know that bitch better blow hah
1,@LaurenJauregui ur so anal stfu for once u bitch
1,@BallBagSteve hoe b4 bros..smh.
